TR:BT549:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:Insulin,TR:NRG1,TR:PBS,TR:Serum,TR:GSK690693i,TR:PD173074i,DA:ALL,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:ER-alpha_pS118,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:PDK1_pS241,DV:PEA15_pS116,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:STAT3_pY705,DV:Src_pY416,DV:Src_pY527,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:mTOR_pS2448,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363
1,0,0,0,0,0,0,1,0,0,0,0,7.33165936706,10.1050809819,0.358458903931,6.67056241659,3.25939616729,1.00774694099,1.38418201958,0.978706579572,0.878860736232,0.260356604048,1.26425144287,1.06802864041,4.83043148842,2.62029294654,0.531887080611,0.706978314674,0.773036322693,0.433800863449,0.131829771036,0.316299615943,1.31227436063,0.997928202487,1.21235794741,4.18671670392,0.434748643449,1.54375648467,8.66419774635,0.827153355635,2.53936331544,9.21390764066,2.6274104254,0.781511690334,0.581815770021,1.51353020793,0.870852569866,4.76835686773,1.83730613029,0.89175010426,1.80669545813,1.18067956327,1.0797908258,0.659156256641,1.26215931456,1.16524386112,0.997723604158
1,1,0,0,0,0,0,0,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,0,0,1,0,0,0,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,1,0,0,0,0,0,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,0,0,0,0,1,0,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,1,0,0,0,0,0,0,0,0,0,0,7.33165936706,10.1050809819,0.358458903931,6.67056241659,3.25939616729,1.00774694099,1.38418201958,0.978706579572,0.878860736232,0.260356604048,1.26425144287,1.06802864041,4.83043148842,2.62029294654,0.531887080611,0.706978314674,0.773036322693,0.433800863449,0.131829771036,0.316299615943,1.31227436063,0.997928202487,1.21235794741,4.18671670392,0.434748643449,1.54375648467,8.66419774635,0.827153355635,2.53936331544,9.21390764066,2.6274104254,0.781511690334,0.581815770021,1.51353020793,0.870852569866,4.76835686773,1.83730613029,0.89175010426,1.80669545813,1.18067956327,1.0797908258,0.659156256641,1.26215931456,1.16524386112,0.997723604158
1,0,0,0,0,0,0,0,1,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,0,0,0,0,0,1,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,0,1,0,0,0,0,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,0,0,0,1,0,0,0,0,1,0,8.4743437376,11.0365439081,0.351975743593,7.59178347862,3.45274097192,1.19851978221,1.23580722758,0.950517119377,0.816262042281,0.257321102758,1.34839207938,1.0376358128,5.06067058628,2.74782354193,0.518879576633,0.695039385278,0.696368868722,0.156851652388,0.0999587203069,0.362323151339,1.23279601679,1.00725374703,1.50046234212,4.84243616169,0.423967071674,1.39941519789,9.36583474824,0.730956114077,2.56716612916,8.48148182991,2.71552938206,0.71238326388,0.583058512049,1.58274015377,0.958154397135,5.04402832079,1.79225975615,0.853053463751,1.53800662441,1.1425218428,1.09099384392,0.633876345177,1.22161466838,1.10709283503,0.959543563411
1,0,0,0,0,0,0,0,1,0,0,0,7.33165936706,10.1050809819,0.358458903931,6.67056241659,3.25939616729,1.00774694099,1.38418201958,0.978706579572,0.878860736232,0.260356604048,1.26425144287,1.06802864041,4.83043148842,2.62029294654,0.531887080611,0.706978314674,0.773036322693,0.433800863449,0.131829771036,0.316299615943,1.31227436063,0.997928202487,1.21235794741,4.18671670392,0.434748643449,1.54375648467,8.66419774635,0.827153355635,2.53936331544,9.21390764066,2.6274104254,0.781511690334,0.581815770021,1.51353020793,0.870852569866,4.76835686773,1.83730613029,0.89175010426,1.80669545813,1.18067956327,1.0797908258,0.659156256641,1.26215931456,1.16524386112,0.997723604158
1,0,0,1,0,0,0,0,0,0,0,0,7.33165936706,10.1050809819,0.358458903931,6.67056241659,3.25939616729,1.00774694099,1.38418201958,0.978706579572,0.878860736232,0.260356604048,1.26425144287,1.06802864041,4.83043148842,2.62029294654,0.531887080611,0.706978314674,0.773036322693,0.433800863449,0.131829771036,0.316299615943,1.31227436063,0.997928202487,1.21235794741,4.18671670392,0.434748643449,1.54375648467,8.66419774635,0.827153355635,2.53936331544,9.21390764066,2.6274104254,0.781511690334,0.581815770021,1.51353020793,0.870852569866,4.76835686773,1.83730613029,0.89175010426,1.80669545813,1.18067956327,1.0797908258,0.659156256641,1.26215931456,1.16524386112,0.997723604158
1,0,0,0,0,1,0,0,0,0,0,0,7.33165936706,10.1050809819,0.358458903931,6.67056241659,3.25939616729,1.00774694099,1.38418201958,0.978706579572,0.878860736232,0.260356604048,1.26425144287,1.06802864041,4.83043148842,2.62029294654,0.531887080611,0.706978314674,0.773036322693,0.433800863449,0.131829771036,0.316299615943,1.31227436063,0.997928202487,1.21235794741,4.18671670392,0.434748643449,1.54375648467,8.66419774635,0.827153355635,2.53936331544,9.21390764066,2.6274104254,0.781511690334,0.581815770021,1.51353020793,0.870852569866,4.76835686773,1.83730613029,0.89175010426,1.80669545813,1.18067956327,1.0797908258,0.659156256641,1.26215931456,1.16524386112,0.997723604158
1,0,0,0,0,1,0,0,0,1,0,0,5.58582179228,8.81816051211,0.408738562725,11.0088943806,6.06647720574,1.07973196135,1.25387128131,1.11665220066,1.03647899508,0.278098534859,1.35937432457,1.1465812146,3.1583122283,1.73719792196,0.578370089633,0.794513871683,0.818441405045,0.327823756141,0.127853919464,0.33873031169,1.22567013643,1.01750516765,1.10030541445,3.54895797151,0.451850597786,1.44606569538,7.83541497742,0.854623952494,1.9979590868,4.61825017703,1.54986547774,0.813667593235,0.611370472284,1.50298328274,0.833679466825,4.78974261471,1.73728251653,1.0275879976,1.77010773129,0.993310650051,1.18237315632,0.698147793645,1.29814565158,0.790003302396,1.05979615671
1,1,0,0,0,0,0,0,0,1,0,0,5.58582179228,8.81816051211,0.408738562725,11.0088943806,6.06647720574,1.07973196135,1.25387128131,1.11665220066,1.03647899508,0.278098534859,1.35937432457,1.1465812146,3.1583122283,1.73719792196,0.578370089633,0.794513871683,0.818441405045,0.327823756141,0.127853919464,0.33873031169,1.22567013643,1.01750516765,1.10030541445,3.54895797151,0.451850597786,1.44606569538,7.83541497742,0.854623952494,1.9979590868,4.61825017703,1.54986547774,0.813667593235,0.611370472284,1.50298328274,0.833679466825,4.78974261471,1.73728251653,1.0275879976,1.77010773129,0.993310650051,1.18237315632,0.698147793645,1.29814565158,0.790003302396,1.05979615671
1,0,0,1,0,0,0,0,0,1,0,0,5.58582179228,8.81816051211,0.408738562725,11.0088943806,6.06647720574,1.07973196135,1.25387128131,1.11665220066,1.03647899508,0.278098534859,1.35937432457,1.1465812146,3.1583122283,1.73719792196,0.578370089633,0.794513871683,0.818441405045,0.327823756141,0.127853919464,0.33873031169,1.22567013643,1.01750516765,1.10030541445,3.54895797151,0.451850597786,1.44606569538,7.83541497742,0.854623952494,1.9979590868,4.61825017703,1.54986547774,0.813667593235,0.611370472284,1.50298328274,0.833679466825,4.78974261471,1.73728251653,1.0275879976,1.77010773129,0.993310650051,1.18237315632,0.698147793645,1.29814565158,0.790003302396,1.05979615671
1,0,0,0,0,0,0,0,1,1,0,0,5.58582179228,8.81816051211,0.408738562725,11.0088943806,6.06647720574,1.07973196135,1.25387128131,1.11665220066,1.03647899508,0.278098534859,1.35937432457,1.1465812146,3.1583122283,1.73719792196,0.578370089633,0.794513871683,0.818441405045,0.327823756141,0.127853919464,0.33873031169,1.22567013643,1.01750516765,1.10030541445,3.54895797151,0.451850597786,1.44606569538,7.83541497742,0.854623952494,1.9979590868,4.61825017703,1.54986547774,0.813667593235,0.611370472284,1.50298328274,0.833679466825,4.78974261471,1.73728251653,1.0275879976,1.77010773129,0.993310650051,1.18237315632,0.698147793645,1.29814565158,0.790003302396,1.05979615671
1,0,0,0,0,0,1,0,0,1,0,5,8.48610210841,9.96208469074,0.315371289383,12.4156254618,5.75000639609,1.19301932524,1.19520980194,1.42832211541,1.07552067764,0.252228512717,1.2712248164,1.10907592124,2.91238784032,1.69464306597,0.551669036145,0.783959463214,0.746427584632,0.350723830151,0.145197116088,0.360638074716,1.16362292654,1.04728213141,1.17096908371,3.66751003873,0.413148304952,1.52163451579,9.04216228545,0.768583659226,2.55680893826,7.65612079833,1.98155831096,0.847205596017,0.592454833137,1.50955200334,0.804109423232,5.11898141987,1.68864079721,0.928226720075,1.68102512996,1.0798480462,1.03510877983,0.697434602028,1.02812709019,1.05154631673,1.05858833816
1,0,1,0,0,0,0,0,0,1,0,5,7.55319672011,10.5146979848,0.320357481208,11.6457206182,5.3220751752,1.11307866688,1.20563667991,1.4080492228,1.04839426714,0.249877387355,1.24224805652,1.0345508248,2.81649196501,1.72539642257,0.520162460944,0.707233910437,0.721647926913,0.368454619535,0.148630010076,0.340843099093,1.27194576987,0.984610554584,1.40267351223,3.67613043537,0.416006453113,1.58178235901,8.87206016368,0.788799396374,2.79777834077,7.47163343466,2.197407615,0.912765031757,0.572987460468,1.51480451752,1.12972733765,4.50629463951,1.77078826863,0.977154459263,1.81888491947,1.11605921131,1.08447267073,0.709000609994,1.03113072506,1.08190933557,1.12338731674
1,0,0,0,0,0,1,0,0,0,0,5,7.51387811497,9.36823291095,0.285038932121,6.16964728937,2.661109412,0.921634119406,1.2690254886,1.17666961138,0.915013445288,0.229552670644,1.30145152039,1.01866300533,4.59440534189,2.58002521204,0.507860041735,0.692254249659,0.704893658611,0.385304636527,0.144423530021,0.346707679827,1.28551934159,1.01767221737,1.38488129421,3.85495128186,0.435661264662,1.46420443728,8.04116279984,0.783257592621,2.8594153293,11.4356590783,3.00523430978,0.844341415005,0.588553326309,1.49355502592,1.00599078592,5.15697328815,1.84171846512,0.897281257066,1.77338370066,1.18502597734,1.0546509375,0.673163391085,1.10093296486,1.35782323714,1.01563623394
1,0,1,0,0,0,0,0,0,0,0,5,7.101937138,10.1279579021,0.291378011041,6.01779537489,2.53509292011,1.04215275818,1.18603361106,1.16968198473,0.939962671113,0.231785814281,1.32682661759,1.05235357362,4.46069639861,2.495913756,0.476818560709,0.714538293856,0.646810563419,0.326158591886,0.136361165015,0.332703091972,1.27397127272,0.994205137918,1.35703658921,3.91204326307,0.464342497769,1.49350507765,8.40264360793,0.758077205477,2.87473925021,10.89263708,2.97812276653,0.844628041674,0.612615632875,1.45196598112,0.974731698853,5.0509863048,1.82124388027,0.931583645526,1.78521279651,1.25240455706,1.16293956902,0.679894559306,1.04042618758,1.29613971122,0.986222439926
1,0,0,0,1,0,0,0,0,1,0,5,6.94920550587,9.55370877367,0.300367498759,13.1654533559,5.89327026133,0.99769315579,1.11586274434,1.31388357185,1.07522878612,0.234831346812,1.3616610613,1.04419651275,3.13503713856,1.82631492925,0.584135039406,0.809465760597,0.744071231722,0.391567495657,0.142958529587,0.329310327409,1.21609382561,0.972230024055,1.45949691131,3.95921219406,0.44942081278,1.47192826899,7.13195195774,0.842115278482,2.6885353776,7.26341927422,2.45037433711,0.865039750069,0.643008039938,1.5772973817,1.14301014753,4.95535122997,1.83902470376,0.918665783077,1.83602597045,1.18038681806,1.23502631819,0.658112122446,1.08241882146,0.982088444906,1.07056010482
1,0,0,0,0,0,0,1,0,1,0,5,6.86583534291,9.24828159925,0.292590692422,12.4380992469,5.6445507322,1.05908365596,1.12470828341,1.24778687362,1.01779213489,0.25258082877,1.32447441001,1.14296771502,2.88196350387,1.73540061779,0.549681248417,0.813042601321,0.769739843667,0.369295812513,0.143825627515,0.333203621201,1.21463238951,1.01021953204,1.47111022018,3.95247340694,0.451381952817,1.37241978082,6.8172810542,0.843018710575,2.28738194511,6.55606468545,1.92652052824,0.908142229236,0.608945252477,1.39912558187,1.1281861185,4.78609704492,1.82596653497,0.97462362479,1.46382246831,0.989851642746,1.10236742789,0.69107861989,1.0178135951,1.07811098157,1.14021550337
1,0,0,0,1,0,0,0,0,0,0,5,6.82484743048,8.77029057179,0.282031752199,6.16964015485,2.80487527657,0.945245527049,1.16854548913,1.20279840127,0.953264817842,0.225523144573,1.30909933291,1.02653607233,4.88428021732,2.62224792284,0.492971265204,0.788916931899,0.702925803964,0.371208093175,0.134425129255,0.3238464721,1.29500692746,1.01642380508,0.953734015246,4.24536839291,0.421543321354,1.40403444879,8.192529013,0.739204664193,2.78357865157,11.1938026586,2.86990633786,0.838324874544,0.619189286629,1.50281335087,0.947957948737,4.5169209949,1.8621213958,0.954521566508,1.89949551217,1.31222747019,1.08621510626,0.626483950631,1.01020226699,1.30880883566,0.984406186077
1,0,0,0,0,0,0,1,0,0,0,5,6.87434473195,8.97151435499,0.38223654342,5.9623304366,3.01374429377,0.980772731768,1.38801009168,1.0791400959,0.883083234775,0.250498199202,1.279298271,1.07405377851,4.21167477295,2.51631851405,0.555615494565,0.650910126529,0.758678773713,0.460645925799,0.138415954689,0.308406772492,1.26578635705,0.973451100124,1.11590453734,3.96316773438,0.454451033599,1.55390614152,8.06497146108,0.862728474177,3.1603204075,11.0804817925,2.96544361934,0.857116753459,0.585476970542,1.52739885543,0.981533847331,4.30568928309,1.75457724337,0.923097522351,1.9967659775,1.29332369052,1.09378173296,0.668660100748,1.0986932267,1.23882516154,0.984244928474
1,1,0,0,0,0,0,0,0,0,1,5,8.43628423571,12.3435196501,0.289814797824,11.8671383828,5.63714777813,1.01168407112,1.15557414501,1.08693728149,0.875136830215,1.03121139819,1.51657328674,0.94541576635,6.06428004677,2.96567827208,0.923566889339,0.733630175221,0.687062553609,1.64997018286,0.325839971483,0.3518705181,1.16836639077,1.05826847001,1.54436072068,4.58571468026,0.410922757763,2.10191605252,10.6685143099,0.756963144562,2.52677823485,9.90811889931,2.27922157023,0.754148043369,0.79434595543,1.47598510488,0.977386404118,5.82488132268,1.85435501747,0.868642451261,2.4386003616,1.08360803347,0.993560553228,0.613237041975,1.24375722499,1.19648967996,1.00820715664
1,0,0,0,1,0,0,0,0,0,1,5,8.19978238528,10.6960357796,0.281696447979,6.48176354676,3.19336487779,1.08057981001,1.13050871475,1.12251961226,0.833072806333,0.222879515875,1.28445248944,0.948413471472,5.14696143725,2.69516585167,0.490820500786,0.681280695789,0.628342099544,0.141598931439,0.0996949560646,0.362631027206,1.24562718041,1.01634743957,1.33100795559,5.1429917714,0.447002234521,1.3624237073,8.86152073485,0.727036498274,2.61518241164,9.64996082372,2.65778377692,0.710940291744,0.589127819699,1.5846667544,1.07240461461,5.846274463,1.77761964236,0.905532760603,1.63508424877,1.18495598089,1.01536986298,0.564804578767,1.02805855797,1.25200902724,0.977308440378
