TR:BT20:CellLine,TR:EGF,TR:FGF1,TR:HGF,TR:IGF1,TR:Insulin,TR:NRG1,TR:PBS,TR:Serum,TR:GSK690693i,TR:GSK690693_GSK1120212i,TR:PD173074i,DA:ALL,DV:4EBP1_pS65,DV:4EBP1_pT37_pT46,DV:ACC_pS79,DV:AKT_pS473,DV:AKT_pT308,DV:AMPK_pT172,DV:BAD_pS112,DV:CHK1_pS345,DV:CHK2_pT68,DV:EGFR_pY1068,DV:EGFR_pY1173,DV:EGFR_pY992,DV:ER-alpha_pS118,DV:FOXO3a_pS318_S321,DV:GSK3-alpha-beta_pS21_S9,DV:GSK3-alpha-beta_pS9,DV:HER2_pY1248,DV:HER3_pY1298,DV:JNK_pT183_pT185,DV:MAPK_pT202_Y204,DV:MEK1_pS217_S221,DV:NDRG1_pT346,DV:NF-kB-p65_pS536,DV:PDK1_pS241,DV:PEA15_pS116,DV:PKC-alpha_pS657,DV:PKC-delta,DV:PKC-pan-betaII_pS660,DV:PRAS40_pT246,DV:Rb_pS807_S811,DV:Rictor_pT1135,DV:S6_pS235_S236,DV:S6_pS240_S244,DV:STAT3_pY705,DV:Src_pY416,DV:Src_pY527,DV:TAZ_pS89,DV:YAP_pS127,DV:YB-1_PS102,DV:c-JUN_pS73,DV:c-Met_pY1235,DV:c-Raf_pS338,DV:mTOR_pS2448,DV:p27_pT157,DV:p27_pT198,DV:p38_pT180_Y182,DV:p70S6K_pT389,DV:p90RSK_pT359_S363
1,0,0,0,0,0,1,0,0,1,0,0,0,2.39903795751,3.47590515392,0.552578027075,5.10714502301,3.86940371894,1.98404801187,0.925859638103,1.09708749614,0.98566811573,0.450061361918,1.36775594563,0.220701074296,0.901975311774,1.10870153765,2.2532452033,1.89648321071,0.916794378474,0.433584966167,0.347370693152,0.458000916757,1.13671674357,0.285802676963,0.922797422266,2.3009844506,4.76092391449,0.358433675927,0.948553068397,2.27776205408,6.32406263736,2.961217122,1.26359388804,0.276122838505,0.27490366517,0.489614837778,1.23771770582,2.08862816835,1.62346703375,3.8194722368,0.782670922601,0.219596427717,0.712589107346,1.08638937836,0.98606636905,0.623558247302,0.840316342509,0.855453035138,0.35482782751,0.352897974731
1,0,0,0,0,0,0,1,0,1,0,0,0,2.39903795751,3.47590515392,0.552578027075,5.10714502301,3.86940371894,1.98404801187,0.925859638103,1.09708749614,0.98566811573,0.450061361918,1.36775594563,0.220701074296,0.901975311774,1.10870153765,2.2532452033,1.89648321071,0.916794378474,0.433584966167,0.347370693152,0.458000916757,1.13671674357,0.285802676963,0.922797422266,2.3009844506,4.76092391449,0.358433675927,0.948553068397,2.27776205408,6.32406263736,2.961217122,1.26359388804,0.276122838505,0.27490366517,0.489614837778,1.23771770582,2.08862816835,1.62346703375,3.8194722368,0.782670922601,0.219596427717,0.712589107346,1.08638937836,0.98606636905,0.623558247302,0.840316342509,0.855453035138,0.35482782751,0.352897974731
1,0,0,0,0,0,1,0,0,0,0,1,0,2.87162912369,4.06713076092,0.508103581548,2.12553025596,2.06763394027,1.94642479718,0.962693633566,1.11663343983,0.99815819925,0.46468899255,1.36720906167,0.222773173591,0.876443875043,1.11996721543,3.03130008902,2.52402867735,0.927121198482,0.450026996555,0.346629875759,0.430520120999,1.08643348846,0.290073186028,1.04914781653,2.41566012437,4.05994802173,0.362923374576,0.946496078706,2.28445514809,8.42539063294,3.03342126575,1.80876753419,0.566232626069,0.590983411671,0.47587052914,1.19886554896,2.09424796833,1.67407634893,4.10291160024,0.754709450131,0.213710726667,0.71189573152,1.14234209667,1.15495860956,0.608390747592,0.846201434164,0.879672942559,0.579727855218,0.347867590197
1,0,0,0,0,0,0,1,0,0,0,1,0,2.87162912369,4.06713076092,0.508103581548,2.12553025596,2.06763394027,1.94642479718,0.962693633566,1.11663343983,0.99815819925,0.46468899255,1.36720906167,0.222773173591,0.876443875043,1.11996721543,3.03130008902,2.52402867735,0.927121198482,0.450026996555,0.346629875759,0.430520120999,1.08643348846,0.290073186028,1.04914781653,2.41566012437,4.05994802173,0.362923374576,0.946496078706,2.28445514809,8.42539063294,3.03342126575,1.80876753419,0.566232626069,0.590983411671,0.47587052914,1.19886554896,2.09424796833,1.67407634893,4.10291160024,0.754709450131,0.213710726667,0.71189573152,1.14234209667,1.15495860956,0.608390747592,0.846201434164,0.879672942559,0.579727855218,0.347867590197
1,0,0,0,0,0,1,0,0,0,0,0,0,2.65913110277,3.83558255439,0.514318940208,2.24995889756,2.10188653883,1.80058088243,0.960165816779,1.09215699035,0.989843501207,0.457685461688,1.35239626297,0.216371484028,0.879593372283,1.12929090378,2.96792872376,2.55008540314,0.942314634189,0.431660920659,0.353314739538,0.492528475817,1.20859369498,0.307495489508,1.01041303355,2.31879997584,4.21710011861,0.36296901174,0.995863856533,2.23770609668,7.13911277337,2.99449525989,1.75201775693,0.515881646198,0.508752486118,0.490433512615,1.22675238649,2.05341966655,1.61779130429,3.62189792805,0.813681256705,0.219002514474,0.720512805459,1.12201723731,1.16913459737,0.643094838862,0.865448840171,0.892013286959,0.584611547907,0.366447950862
1,0,0,0,0,0,0,1,0,0,0,0,0,2.65913110277,3.83558255439,0.514318940208,2.24995889756,2.10188653883,1.80058088243,0.960165816779,1.09215699035,0.989843501207,0.457685461688,1.35239626297,0.216371484028,0.879593372283,1.12929090378,2.96792872376,2.55008540314,0.942314634189,0.431660920659,0.353314739538,0.492528475817,1.20859369498,0.307495489508,1.01041303355,2.31879997584,4.21710011861,0.36296901174,0.995863856533,2.23770609668,7.13911277337,2.99449525989,1.75201775693,0.515881646198,0.508752486118,0.490433512615,1.22675238649,2.05341966655,1.61779130429,3.62189792805,0.813681256705,0.219002514474,0.720512805459,1.12201723731,1.16913459737,0.643094838862,0.865448840171,0.892013286959,0.584611547907,0.366447950862
1,0,0,0,1,0,0,0,0,0,1,0,0,2.33151337056,3.39267910779,0.536978290443,5.4205258445,4.07525630686,1.86555641115,0.860409565996,1.11186878876,0.96686233566,0.497715233877,1.39790184857,0.224144771342,0.925792413434,1.09828696638,2.18387213015,1.84432915032,0.969043549453,0.440360970664,0.351376985109,0.102816819666,0.728516812081,0.296786366174,0.88603434021,2.35928303931,4.58908693612,0.361293804627,0.969772091523,2.21891425643,6.38911992069,2.96336066917,1.19540952723,0.183671849401,0.180460621943,0.486505028778,1.21157020979,2.08243941165,1.62606735374,3.96979631847,0.780859137099,0.214137253648,0.7189763674,1.06020298737,0.917136266627,0.630538993245,0.864309119059,0.86415269522,0.307717395603,0.323835237475
1,0,1,0,0,0,0,0,0,1,0,0,5,3.05841616997,4.31539673597,0.401735150802,8.16408815851,5.72155150423,2.3829597782,0.910735252955,1.10617746869,1.01561519732,0.465340990478,1.42121963758,0.210849679135,0.890295596663,1.02191771524,2.12034004298,1.73642127377,1.00008560184,0.434863454838,0.347338258309,0.668917917357,1.50552702461,0.259800078149,0.843117000938,2.47372131343,6.95707045659,0.326903221386,0.893989479431,2.54242619693,8.80883421433,2.99220588658,1.40346671113,0.327404186269,0.294249563809,0.469159463637,1.09121239481,2.39686350007,1.54012991046,5.03217342053,0.806258869662,0.250713917804,0.68203105705,1.2218790846,1.03502529244,0.63784480153,0.79743423393,0.811497103519,0.471774437162,0.349325666141
1,0,0,0,0,1,0,0,0,1,0,0,5,2.28463321705,3.30410314916,0.458510759113,5.91658820901,4.04721346263,1.78381899705,0.959074075704,1.20710882016,1.0741678344,0.450615353865,1.38818693007,0.220361317,0.92307795194,1.0955738004,2.06218785529,1.76903331722,0.970958166457,0.436326573364,0.413589564595,0.538515840573,0.971895628068,0.29695915665,0.8679859766,2.15128131685,4.71737646271,0.375322381798,1.13940140637,2.47015226936,6.3319336187,2.6325825207,1.57503568286,0.503439344456,0.498446346527,0.557081559899,1.19376802295,2.37658124549,1.70693303672,3.41824851176,0.827090316608,0.263569153408,0.706151976016,1.13464491563,1.27312060799,0.626948710821,0.850858620022,0.823747414903,0.55902583315,0.388966486317
1,0,1,0,0,0,0,0,0,0,1,0,5,2.58016319096,3.91776639582,0.346260316295,5.67566216706,4.06888986243,1.71553869263,0.866077932361,1.09918388491,0.915725473958,0.520369625921,1.36175104985,0.231173449359,0.950915885665,1.04601071884,1.68164466915,1.39358136935,0.962927920217,0.421646916685,0.372683675617,0.0883690768344,0.826579560036,0.292697047513,0.822549314675,2.22330604364,4.2269835125,0.34263991392,0.943269299828,1.86831744149,6.98485532851,2.07137990582,1.19222371612,0.214125348673,0.209987897281,0.496067157574,1.02263069532,1.8599419355,1.37169774667,4.2500286034,0.89383306711,0.261981450182,0.740471145756,1.15439006806,0.829201742051,0.605012503832,0.969342234976,0.910137264791,0.462029777026,0.3534453283
1,0,0,0,0,1,0,0,0,0,1,0,5,2.34092537575,3.07084891974,0.433561539392,5.80605436653,4.0492603749,1.87544407025,0.848849382641,1.12504687861,1.06411217462,0.502797715226,1.38202863871,0.233122125796,0.913338977486,1.02536765081,1.88108950464,1.6066243581,0.990187373908,0.436426101659,0.394807202546,0.108989911477,0.723856219222,0.305190682168,0.831463544834,2.362635761,3.4494976542,0.355772955969,1.00170334182,2.2488394728,6.37335279931,2.45511132826,1.42116787119,0.229053987898,0.216887283735,0.494910376039,1.08595911492,2.19663751684,1.46258041403,3.70778889831,0.847250720588,0.258638703534,0.725432126436,1.06242649307,1.04776281587,0.615461383541,0.940861714134,0.856685209125,0.443612133241,0.33230651409
1,0,1,0,0,0,0,0,0,0,0,1,5,3.51659727282,4.38075796137,0.342140635531,2.96864358379,2.09682755819,2.04780553961,1.00245986128,1.03626409837,0.893786551534,0.468114988072,1.36072999777,0.223635499652,0.870542372636,1.09720573943,2.78255728888,2.29532108224,0.971638505315,0.42598140189,0.332238372931,0.47879378975,0.986426980064,0.289840281804,0.950144233465,2.42309458392,5.02247562971,0.343718194461,0.89778667072,2.36934263779,9.22823380474,2.70393911013,1.94150233505,0.799765796404,0.806373190474,0.452620182305,0.96285858944,2.07656951504,1.58470030678,4.66119331785,0.81655381161,0.257768940052,0.678266052851,0.972906209943,1.09203743765,0.580769558436,0.829766314148,0.865849735547,0.763590372469,0.372086135799
1,0,0,0,0,1,0,0,0,0,0,1,5,3.95876294721,4.59132167279,0.340995178988,3.67004800677,2.61439707849,2.46364899624,0.926566792811,1.05338987963,0.9643164609,0.48705090581,1.37046599896,0.213464294642,0.840286924306,1.14049136431,3.69740536232,2.88484869683,1.31619290917,0.415921726765,0.325148896914,0.456331258908,1.00064458847,0.279590478832,1.00057199591,2.69918810096,8.3350322518,0.329574422594,0.882864026996,2.86916332938,9.16779868948,3.4672035215,2.23076211788,0.69656766257,0.758953785039,0.438969827989,1.11173789781,2.57929506286,1.9593495833,4.82042559191,0.811094488201,0.235098595879,0.654457912951,0.985304163294,1.25998565329,0.553409407221,0.751787917076,0.846939242482,0.686361258687,0.328714793744
1,0,1,0,0,0,0,0,0,0,0,0,5,2.67944460063,3.8066425225,0.416342142073,3.15023345006,2.18353285816,1.82026599825,0.989219994425,1.15250077227,0.998648864303,0.475835176202,1.43628382205,0.202249967882,0.892850988381,1.13602245135,2.78874902679,2.53012029198,0.947233835769,0.455112873566,0.386390718801,0.707796712804,1.46580145708,0.335104970263,0.868887634729,2.22905674835,4.70433103532,0.356235686675,1.00502266681,2.35834886299,7.52077807888,2.5370425048,1.95643608903,0.71732625249,0.721042226313,0.495361980948,1.16230613099,1.95697063152,1.65038867394,3.65621500879,0.86713614128,0.248366642917,0.689391095825,1.19452237575,1.23054843385,0.603516646182,0.875776156317,0.902350203436,0.746984000764,0.373191950917
1,0,0,0,0,1,0,0,0,0,0,0,5,3.05281108881,4.46977462835,0.349102335746,2.59540467588,1.92931209432,1.69502390546,1.0239367938,1.09547931687,1.0026648618,0.494552702596,1.39151298927,0.211546228887,0.878429525476,1.12462691606,2.68350717518,2.26428072318,0.980055540022,0.42808783792,0.38612247106,0.479276249232,0.99657176828,0.363291827541,0.882964261875,2.28954665489,4.00302662454,0.328413945209,0.906281434632,2.2419370425,7.69658885504,2.35866895463,1.80578172122,0.669623756675,0.63043104568,0.49882241335,1.04983308582,1.87239756856,1.50749913514,4.19069005302,0.907597851838,0.271175334096,0.668740568804,1.01781294155,1.05714056161,0.617261955657,0.975262149995,0.891741305586,0.754349353281,0.381873033957
1,1,0,0,0,0,0,0,0,1,0,0,5,2.44066134577,4.38910589312,0.481095382773,7.018573083,5.78416839405,1.6952067268,1.06221984265,1.15045365663,1.06096866878,1.49130054244,2.32525563754,0.291115325526,0.888711796571,1.07618136964,3.1101189495,2.46520920238,2.63987995357,0.498085088278,0.404819083641,2.30684956586,10.5425876902,0.279184676064,0.741287687225,2.1786878712,4.40208136488,0.352972564849,0.920188750294,2.88247628544,8.26485705782,2.63336209823,1.45687038291,0.279936668568,0.210895258757,0.547766147106,1.56231855449,2.22561098809,1.64919101857,4.07084877361,0.861680755377,0.239059269363,0.701354069413,1.75436809415,1.10930611315,0.608941681675,0.766903377187,0.968230660519,0.475289990053,0.589119861771
1,0,0,0,1,0,0,0,0,1,0,0,5,2.28396955364,3.79665124041,0.545665871335,6.25945611901,4.84481150197,2.0904962177,0.870304843669,1.11228166394,1.11661425771,0.468120341519,1.39909729893,0.233899670222,0.992138885145,1.02494996552,2.56818575209,2.03444006774,0.975938246471,0.49114057806,0.400992772225,0.437753066383,1.03037936922,0.374381537761,0.782018063635,2.24767505407,0.920109067777,0.444095349911,0.993247148928,2.42921914369,6.03706257019,3.05801511071,1.56962767291,0.28540356186,0.236748531298,0.555413612015,1.21560350445,2.5139022169,1.27894247018,3.64134081703,0.920362721454,0.246912841992,0.756952003514,1.20156481375,1.1082967436,0.615635190993,0.857216654458,0.82990138335,0.410171267606,0.399935179831
1,1,0,0,0,0,0,0,0,0,1,0,5,2.40860535073,3.43559816505,0.42832154208,7.53689678792,6.18986635019,1.95015382725,0.775518596359,1.17644818984,0.997732141715,1.74003325877,2.57601905175,0.291885674702,0.8406043164,1.08324772732,2.77067930198,2.17936839406,3.25841855436,0.535189060332,0.360727333985,0.138830989382,2.35512408594,0.302951508118,0.697610993878,2.25996968376,6.47158792812,0.359223405203,0.986183627395,2.2873201387,7.00798664878,2.69963494081,1.34651680147,0.167671906002,0.144034744883,0.499857757684,1.58000252947,2.2757055977,1.86008047891,4.08057221906,0.841328641105,0.230304841827,0.69805325716,1.65390154959,0.946973468576,0.66382452089,0.819479321435,0.933245111339,0.362016260661,0.304437648618
1,1,0,0,0,0,0,0,0,0,0,1,5,2.52702421544,3.53630695433,0.516688718454,6.81845164278,4.58144745185,1.79258379434,1.08370398303,1.06536342237,1.05490366705,1.47615501721,2.3109200896,0.283623006316,0.871988039869,1.12260134501,4.30234630823,3.42191025907,3.08765878946,0.514643758028,0.402712871267,2.34655790516,11.0922018005,0.321745673571,0.882755587173,2.16846530029,3.48943870989,0.39117620477,0.959439208232,3.4100583374,7.45440410272,3.28598570784,2.23290524464,0.72953872165,0.628876008582,0.502946747524,1.55576703008,2.47220259909,1.63749554347,3.36904376535,0.886542406847,0.227617911247,0.702272307405,1.92153858986,1.451963266,0.578494250532,0.762809955368,1.0828653388,0.780024239391,0.59880329505
1,0,0,0,1,0,0,0,0,0,0,1,5,2.72140451501,3.47325526945,0.424437348985,3.09368298251,2.18113581715,1.74142271631,0.909433847987,1.08804144776,1.0686367883,0.432092498389,1.3902592344,0.230268386306,0.851763640454,1.07591601574,2.93347749175,2.49705358812,0.897335407509,0.460628848966,0.390926309588,0.440449096964,0.988103351267,0.348664425765,0.814828415751,2.25275951075,3.47381524728,0.379158763827,0.930524775438,2.21727501319,6.83645208165,2.84075430053,1.8376852096,0.613078600711,0.554271768873,0.517403552617,1.18149367062,2.16922777414,1.68909529859,3.83759506041,0.896127973068,0.240126771385,0.723852687804,1.16463519312,1.27718164468,0.999576118625,0.844780219153,0.854239983451,0.67831581452,0.371085950365
1,1,0,0,0,0,0,0,0,0,0,0,5,2.49234379667,3.68215003557,0.432529157855,6.14564340227,4.35945297501,1.75266777339,1.05285062843,1.07248664235,0.974081714752,1.54465501416,2.4623690969,0.274907974182,0.839604255192,1.09897123958,3.86518088952,3.13090146077,2.73615320789,0.487124517408,0.388311256798,2.41339698936,10.7912974606,0.358674576115,0.800872832562,2.14375874719,6.46553947307,0.365353480343,0.934724481057,2.91481837509,7.40853166656,2.9226446179,1.85578619589,0.440400325727,0.408823371738,0.490273382112,1.52778060076,2.14630502797,1.75363408834,3.38490079719,0.983443792999,0.231319075011,0.736106898422,1.77364035813,1.22649420659,0.575120688771,0.794027414949,1.09135653377,0.732868489101,0.56401336286
1,0,0,0,1,0,0,0,0,0,0,0,5,2.56877170006,3.31410208542,0.448436125048,3.14596411798,2.3207583516,1.81344656567,0.906793994299,1.10837863777,1.00936832487,0.39904148384,1.36087728488,0.216895267376,0.854150704813,1.09459153314,2.92153450065,2.5871206958,0.844478995588,0.479305644721,0.363000806912,0.440506017981,1.01810312502,0.337103474087,0.74763669807,2.22133611996,4.78863593706,0.407030157074,0.981299325218,2.11500382296,6.56014320502,2.89568030505,1.75510027888,0.528257764864,0.489569496406,0.49482902019,1.13966334031,2.30786695648,1.72502139899,3.42324722507,0.863594859299,0.236721514919,0.732884215672,1.18355586199,1.31787885904,0.613094867446,0.812905945882,0.861639473295,0.651091094786,0.365724953828
1,0,0,1,0,0,0,0,0,1,0,0,5,2.93977839629,4.83188620604,0.490686001271,9.70375070917,7.19106705809,2.46757809644,0.93357466506,1.09114484853,0.954962288405,0.579427123117,1.42207191065,0.194649998192,0.882815709326,1.02795291466,3.61716728356,3.10123155151,1.59964131188,0.532809924241,0.317293425413,2.80320342826,9.71218627851,0.306953165361,0.709807535428,2.72325186043,2.25437146211,0.377365615367,0.869707161398,3.99378453288,7.6102323418,4.06546620329,1.6819938546,0.266883387707,0.269136338617,0.41186882608,1.40339789879,3.07183104525,1.36768001137,3.74640135223,0.775552678526,0.202647001572,1.07086588596,1.86775451669,1.19550238254,0.56770093794,0.72689969265,0.86093687793,0.390440691025,0.457372231637
1,0,0,0,0,0,0,0,1,1,0,0,5,2.72914564853,4.68567277052,0.397390086098,5.98543403577,4.32896184,1.70802114933,1.104940038,1.11225569966,0.924179432828,0.518366143278,1.29262255193,0.193494310962,0.921326014531,1.27366247038,2.96815117577,2.44667774257,1.13345269024,0.442997749458,0.366266784857,2.39802249407,8.4530542499,0.359102351,0.881565031964,2.42640898842,7.71643917536,0.303105716817,0.91207770371,3.33624222796,7.94779672762,3.05683672683,1.29315621563,0.237159587338,0.191559961473,0.421503494055,1.08819379976,1.89835536593,1.98985238548,3.78424806278,1.10849099656,0.265154314828,0.637773784925,1.38906279375,0.874594113863,0.638589404868,0.77007349699,1.3025663573,0.440600452087,0.559392353622
1,0,0,1,0,0,0,0,0,0,1,0,5,2.31016716062,3.4408579149,0.515627347452,8.1547121581,5.82385226586,2.12949056392,0.723031067716,1.11283721516,1.02011737896,0.694469151182,1.38746577243,0.229629693626,0.873235669737,1.04316005049,2.75444702333,2.36654301968,1.40926384524,0.594548305912,0.331626509869,0.15387677448,1.90709801967,0.324299753966,0.737919765536,2.29618760045,2.92321688482,0.416996847695,0.996858427162,2.48425641765,5.94527181089,3.02871243254,1.385944576,0.170593954549,0.173353395151,0.479518624961,1.42151698687,2.49438748233,1.77442761077,2.67316948715,0.725466856012,0.223359183155,1.31540710055,1.50310952457,1.10035333703,0.636066193112,0.808700965514,0.868407343605,0.371935724486,0.322549932068
1,0,0,0,0,0,0,0,1,0,1,0,5,2.33736558647,4.01573228699,0.48664131516,5.96684399835,5.01273483286,1.85559423675,0.786435726698,1.12643591814,0.939511513989,0.536898641394,1.36751250665,0.216192349417,0.834534100304,1.23672272932,2.58877068608,2.13548583321,1.16782914993,0.494056214043,0.333094349195,0.178344881007,1.78550847164,0.354886148047,0.94625959598,2.39503001874,5.8847528547,0.359841591277,0.954754302542,2.38060091362,6.76675478589,2.93657098989,1.40799752739,0.168846960343,0.164582063327,0.469437303044,1.27725633542,2.09666209702,1.8222458015,3.29533904993,0.912464868454,0.229970307916,0.660865425811,1.63858836895,0.967021638422,0.603473742163,0.786834717378,1.13450204607,0.345845068437,0.320900014133
1,0,0,1,0,0,0,0,0,0,0,1,5,2.90734105088,4.63820719676,0.502430882106,6.46976185584,4.81887708277,1.75016289973,0.932968235229,1.1543428243,1.17373298453,0.487568097832,1.30755544275,0.234087402175,0.840356803451,0.976314768767,4.41056512087,3.29588957206,1.28788378652,0.560899044843,0.385391080655,2.32163553547,9.13431193945,0.341428051,0.869600918333,2.2669523845,1.81574758102,0.412884289528,0.971326339473,3.38532579083,9.03404264597,3.16397062377,2.24608972326,0.578940748756,0.629554784182,0.460118098579,1.17111833661,2.41344537157,1.4520866159,4.09090551283,0.787964040194,0.224304104511,1.11762512924,1.80650185802,1.43941811608,0.640559495741,0.773841377127,0.923635757167,0.700383663695,0.451829159346
1,0,0,0,0,0,0,0,1,0,0,1,5,2.61911946358,4.63720459999,0.529034206246,4.40572328162,2.9970986747,1.57636120074,1.00931775502,1.07999701753,1.11192439867,0.438906318371,1.2110156035,0.296216477796,0.910688236327,1.13447192589,3.8501489847,3.11770659214,1.0596086231,0.485811346745,0.396749331308,1.79913874788,6.10943686699,0.332759668977,1.19271630025,2.19617036735,1.07605955007,0.406548858676,1.04376722854,3.67985518749,7.5210449116,3.30402851676,2.43357550408,0.731577370534,0.661741505062,0.513693925443,1.2371123241,2.44218628431,1.42719605662,3.74844820609,0.904403176702,0.243505466828,0.725585133056,1.56118531099,1.47263717937,0.642015301847,0.784330376852,1.18124267814,0.712392672076,0.595290636542
1,0,0,1,0,0,0,0,0,0,0,0,5,2.87423423237,3.98020694288,0.38694155149,6.30664800923,4.47972932954,1.60154415947,0.935735951394,1.04029203687,0.995525432517,0.562130047469,1.34901336098,0.204758519651,0.96757231551,1.13829945386,4.01789442011,3.33422095014,1.2509731178,0.571696001098,0.381195508607,2.25248753371,7.62881763581,0.385661225239,0.838832923983,2.22630621569,6.82004234236,0.338433031963,0.956646363185,2.95600124786,7.7803853636,2.84778636683,1.85914168284,0.484704939457,0.454341418646,0.501652126986,1.0385108606,2.05540589534,1.68964953437,4.05471046658,0.936859030288,0.228487479646,1.16574263061,1.64824210985,1.15597290932,0.602503481947,0.914050600156,1.01186696251,0.72704926856,0.459732894316
1,0,0,0,0,0,0,0,1,0,0,0,5,2.53715196158,3.68858012853,0.524253206612,4.08439827062,3.42598458879,1.48648831526,1.00989148904,1.0702809257,0.999830075756,0.432925179798,1.26729158347,0.220721096648,0.919413444732,1.15781843923,4.05486505874,3.20176338795,1.18300328807,0.470058832129,0.416190823958,2.09621459257,6.5136670676,0.34369382142,1.08950303678,2.22155810078,2.95265095685,0.403572981174,1.04691962826,3.52494745661,6.64652866051,3.16652272474,2.14038552383,0.579074346652,0.546229509832,0.501308409667,1.06501030819,2.29350395411,1.59599670556,3.20386512972,0.921969416232,0.228300404594,0.714109532679,1.88543962377,1.45400239519,0.679673405934,0.80696057363,1.26712240137,0.706044091555,0.615914877211
1,0,0,0,0,0,1,0,0,1,0,0,5,2.65233396626,4.10993252404,0.426692844869,9.74049065614,7.41831077862,2.4346270234,0.8421057419,1.07230048973,0.94363733469,0.422809525102,1.32464291598,0.187624074327,0.744036407788,1.07155318935,3.62619458782,2.94308327877,1.21053858801,1.40686467826,0.309050027161,1.475648354,3.80069287671,0.33044169741,0.800118022368,2.57932769184,8.63685746835,0.322431141628,0.991524323375,2.92305484514,6.88281155339,3.32450802773,1.59950131484,0.311159986735,0.285572092093,0.412267917277,1.07196730216,2.56660022392,1.89465554932,3.96919255964,0.994784375484,0.201794146418,0.634422199668,1.5595587004,1.08807014022,0.559890774975,0.748032066991,1.03743560642,0.436763844238,0.339580570082
1,0,0,0,0,0,0,1,0,1,0,0,5,2.59980071445,3.92698058271,0.456446606952,5.73777175606,4.30836689727,2.44443459955,0.864011613004,1.11796945821,0.977473528151,0.415440173979,1.39317975249,0.219028329961,0.842869634827,1.04761336723,2.45598037158,1.73348879231,0.925010049173,0.408020464292,0.326716640874,0.401947401944,1.00534828964,0.301778954198,0.807409985232,2.43685340271,9.17524545067,0.342941715288,0.983813287377,2.67949726584,5.92047785972,3.372513109,1.56811109831,0.28182181264,0.271039264108,0.422261316737,1.01067344787,2.56467165414,2.06772306428,4.18488545088,0.985705347237,0.224632658228,0.655430141885,1.00221984779,1.10264251915,0.622941833659,0.771568214194,0.928353230625,0.375502598409,0.318741496629
1,0,0,0,0,0,1,0,0,0,0,1,5,4.74916073335,6.54994651072,0.413746984744,10.7976208894,7.01568505824,2.51992855101,1.00088323568,1.01042709674,0.944494574165,0.504884545723,1.35566096833,0.188699216496,0.78067316934,1.07038552496,5.83637075147,4.3008355763,1.19959423918,1.38421954579,0.299058074125,1.35956123333,4.04616948697,0.307017677639,0.753749661638,2.89379578392,4.30326476478,0.32052674707,0.84816471956,2.79532213856,13.2518322555,3.45277132121,2.15985498053,0.552898931846,0.528265213212,0.376471258256,1.17069235015,2.63065613903,1.69851633262,6.82350023409,0.748153227825,0.18943535623,0.606095408452,1.6810314935,1.10678941661,0.469878286434,0.660572752818,0.786933985254,0.576079093941,0.323167494498
1,0,0,0,0,0,0,1,0,0,0,1,5,3.86544681469,6.34029443175,0.457341373234,3.11963028003,2.30737791256,2.81638584348,0.965417165501,1.09489678764,0.833719994837,0.361041386189,1.33098511558,0.185846321033,0.791055699402,1.00438114891,3.82443223716,2.86793693378,1.0648146052,0.335976569165,0.285866032185,0.399972483019,1.14438657601,0.261706346854,0.761740183742,2.91868056364,4.26199743026,0.324703528491,0.807870445514,2.85608486271,10.0850208939,3.97429283556,2.34687169488,0.568413152307,0.646459180769,0.381412446103,0.99473458321,2.96310397387,1.85816552326,6.52747034085,0.779231241165,0.183417086076,0.560558924682,1.12262915148,1.26434664672,0.474432699887,0.615546367104,0.686153643874,0.506629474655,0.270185254754
1,0,0,0,0,0,1,0,0,0,0,0,5,3.64701204621,5.44884132496,0.46711692168,9.77367152687,7.09983137907,2.47123746613,0.938916417441,1.03470797714,0.939736772225,0.414612455995,1.25804818084,0.196179507313,0.780697627431,1.04985772861,5.26418738255,3.95950373266,1.14603327795,1.2604076054,0.319843300102,1.32138536187,3.72238642507,0.309847401345,0.762864546023,2.73970677126,4.10112287683,0.349575934771,0.849934412479,2.93300797134,10.9568811871,3.68121829112,2.20730662764,0.510109368017,0.547498586676,0.433486064077,1.18667022331,2.90137063908,1.44608839036,5.68044850887,0.860333578247,0.188571149509,0.594753304229,1.63199275024,1.31205054611,0.557784186907,0.738058357644,0.897377008931,0.59142531501,0.365637068794
1,0,0,0,0,0,0,1,0,0,0,0,5,3.54173285546,4.92946163304,0.461003989759,3.11885147896,2.2468438626,2.63824043088,0.93882581303,1.05382990088,0.860138868504,0.346470572012,1.36750975356,0.197340317096,0.733288529696,1.07155318935,3.64669377346,2.90507239754,1.05777255443,0.354438369163,0.288527098338,0.401205615851,1.11892854521,0.308331821471,0.811410749773,2.78772520086,4.21674711446,0.351395139078,0.900185359251,2.77595194532,9.01435015703,3.70277547905,2.32413462874,0.594447064733,0.636518911214,0.42077503568,1.18734604619,3.08503663069,1.53599800103,5.49340511259,0.931163817729,0.193265453535,0.662705162663,1.08078266549,1.42437040487,0.538806873311,0.707372203908,0.785918755789,0.578871791489,0.305219892644
